1	0.0000009321
2	0.0000070237
3	-0.0000009593
4	0.0000009372
5	-0.0000009360
6	0.0000000000
7	0.0000000000
8	-0.0000023168
9	-0.0000073904
10	0.0000023165
11	0.0000000000
12	0.0000000000
13	0.0000000000
14	0.0000000000
15	0.0000024376
16	-0.0000024356
17	-0.0000041755
18	-0.0000041702
19	-0.0000041618
20	-0.0000025602
21	-0.0000025613
22	0.0000000000
23	0.0000004631
24	-0.0000041630
25	-0.0000041718
26	0.0000004638
27	0.0000119727
28	-0.0000041754
29	0.0000031445
30	-0.0000041744
31	0.0000000000
32	0.0000105568
33	0.0000031696
34	0.0000000000
35	-0.0000041602
36	-0.0000041990
37	0.0000004631
38	-0.0000041782
39	-0.0000041718
40	-0.0000041731
41	-0.0000004638
42	0.0000004629
43	-0.0000029578
44	0.0000023041
45	0.0000023087
46	-0.0000054050
47	-0.0000053974
48	-0.0000053910
49	-0.0000029644
50	0.0000018876
51	0.0000105088
52	0.0000105380
53	0.0000105289
54	0.0000104868
55	0.0000018907
56	0.0000023144
57	0.0000018877
58	0.0000000000
59	-0.0000094139
60	-0.0000082165
61	0.0000000000
62	0.0000018896
63	0.0000023186
64	-0.0000042099
65	0.0000000000
66	-0.0000031821
67	0.0000031416
68	0.0000096154
69	-0.0000042064
70	0.0000164263
71	0.0000165169
72	0.0000096465
73	-0.0000042058
74	-0.0000134949
75	0.0000164878
76	-0.0000135520
77	0.0000042199
78	-0.0000041999
79	0.0000164734
80	-0.0000042172
81	-0.0000041967
82	-0.0000164930
83	0.0000042082
84	-0.0000042042
85	0.0000042053
86	-0.0000042067
87	-0.0000135039
88	-0.0000135115
89	0.0000164749
90	0.0000125017
91	0.0000164793
92	-0.0000029537
93	0.0000125058
94	0.0000135042
95	0.0000131960
96	-0.0000135271
97	-0.0000029535
98	-0.0000135670
99	-0.0000134968
100	-0.0000029571
101	0.0000023151
102	0.0000029660
103	0.0000089416
104	-0.0000001362
105	-0.0000088971
106	0.0000109829
107	-0.0000058337
108	0.0000109528
109	-0.0000109896
110	-0.0000029537
111	-0.0000088984
112	-0.0000058336
113	-0.0000089307
114	0.0000105257
115	0.0000058236
116	-0.0000088993
117	-0.0000109501
118	-0.0000109748
119	-0.0000109553
120	-0.0000109548
121	0.0000124818
122	0.0000109704
123	0.0000109761
124	-0.0000089299
125	0.0000109712
126	-0.0000109842
127	-0.0000109789
128	-0.0000109507
129	0.0000109956
130	-0.0000075457
131	-0.0000075424
132	-0.0000029544
133	-0.0000029605
134	-0.0000031734
135	-0.0000011991
136	0.0000031669
137	0.0000017605
138	-0.0000098090
139	0.0000039174
140	0.0000035710
141	0.0000117462
142	0.0000039052
143	0.0000039102
144	0.0000039115
145	0.0000039129
146	0.0000117780
147	-0.0000039173
148	0.0000117374
149	-0.0000117354
150	-0.0000117333
151	-0.0000039050
152	-0.0000029597
153	-0.0000041982
154	-0.0000172552
155	-0.0000171981
156	-0.0000029606
157	-0.0000172157
158	0.0000055978
159	-0.0000055978
160	0.0000056012
161	0.0000055992
162	-0.0000029546
163	0.0000055983
164	-0.0000034933
165	-0.0000034596
166	0.0000039238
167	-0.0000002222
168	-0.0000034653
169	0.0000002294
170	-0.0000114116
171	-0.0000087799
172	0.0000002172
173	0.0000002108
174	0.0000125058
175	-0.0000133306
176	-0.0000226511
177	0.0000125070
178	-0.0000029593
179	0.0000125120
180	0.0000133463
181	-0.0000226900
182	0.0000226299
183	0.0000226399
184	-0.0000175505
185	0.0000003169
186	0.0000150646
187	0.0000150334
188	-0.0000177017
189	0.0000150297
190	-0.0000176308
191	-0.0000140495
192	-0.0000059412
193	0.0000059436
194	-0.0000047555
195	0.0000047587
196	0.0000059566
197	0.0000029663
198	0.0000029656
199	0.0000089120
200	-0.0000039097
