1	-0.0000123648
2	0.0000215421
3	0.0000108750
4	-0.0000108711
5	0.0000054581
6	-0.0000108733
7	0.0000215268
8	-0.0000123960
9	0.0000123785
10	-0.0000196213
11	-0.0000124021
12	0.0000123731
13	0.0000123695
14	0.0000041460
15	0.0000124029
16	0.0000054557
17	0.0000124102
18	0.0000123659
19	-0.0000123824
20	0.0000123786
21	0.0000000000
22	-0.0000123745
23	-0.0000196272
24	-0.0000054619
25	0.0000054580
26	-0.0000054545
27	0.0000054624
28	0.0000054596
29	-0.0000072300
30	-0.0000124119
31	-0.0000041425
32	0.0000041630
33	0.0000000000
34	0.0000132885
35	-0.0000196279
36	0.0000000000
37	0.0000054584
38	0.0000072061
39	0.0000054557
40	0.0000086227
41	0.0000041500
42	0.0000086218
43	0.0000086433
44	0.0000086340
45	0.0000041432
46	0.0000086313
47	0.0000086375
48	-0.0000086481
49	-0.0000086221
50	-0.0000086341
51	0.0000072036
52	0.0000000000
53	-0.0000086427
54	0.0000086211
55	0.0000086296
56	0.0000086288
57	0.0000086231
58	-0.0000086432
59	0.0000070336
60	0.0000070061
61	-0.0000021864
62	0.0000021966
63	0.0000022008
64	-0.0000021889
65	0.0000021901
66	-0.0000021968
67	0.0000021843
68	-0.0000086413
69	0.0000070620
70	0.0000021994
71	0.0000000000
72	0.0000098452
73	0.0000021899
74	0.0000090219
75	0.0000054634
76	0.0000089726
77	-0.0000054161
78	-0.0000054130
79	0.0000054195
80	-0.0000133098
81	-0.0000132766
82	0.0000070309
83	-0.0000195855
84	0.0000041745
85	0.0000041762
86	0.0000041425
87	0.0000000000
88	-0.0000196294
89	0.0000070066
90	0.0000054634
91	0.0000054581
92	0.0000054588
93	-0.0000041489
94	0.0000086231
95	0.0000041612
96	0.0000000000
97	0.0000000000
98	0.0000072007
99	0.0000054582
100	-0.0000072149
101	0.0000054546
102	-0.0000195853
103	-0.0000109141
104	0.0000086488
105	-0.0000072040
106	-0.0000195764
107	0.0000041465
108	-0.0000071991
109	0.0000054582
110	-0.0000072022
111	0.0000041655
112	0.0000054541
113	0.0000054576
114	0.0000000000
115	0.0000072152
116	0.0000041609
117	0.0000054558
118	0.0000086443
119	-0.0000195839
120	0.0000086431
121	-0.0000196239
122	0.0000071990
123	-0.0000072001
124	0.0000086281
125	0.0000086410
126	-0.0000086277
127	0.0000086360
128	-0.0000086340
129	0.0000054577
130	0.0000086313
131	0.0000054635
132	0.0000054545
133	0.0000054540
134	-0.0000031590
135	-0.0000021943
136	0.0000089872
137	0.0000021929
138	0.0000090172
139	-0.0000054136
140	-0.0000054233
141	-0.0000054278
142	-0.0000132915
143	-0.0000159478
144	0.0000159344
145	0.0000159224
146	0.0000159931
147	0.0000159833
148	0.0000054284
149	0.0000054287
150	0.0000001254
151	0.0000001037
152	0.0000135971
153	0.0000176299
154	0.0000176130
155	0.0000176314
156	-0.0000176246
157	-0.0000054567
158	0.0000054597
159	0.0000054582
160	-0.0000054600
161	0.0000054615
162	0.0000176114
163	-0.0000136004
164	0.0000021909
165	0.0000136357
166	0.0000136105
167	-0.0000176228
168	0.0000136133
169	0.0000136178
170	0.0000136351
171	-0.0000025439
172	-0.0000133118
173	-0.0000132987
174	0.0000159487
175	0.0000176152
176	-0.0000176481
177	-0.0000176126
178	-0.0000132950
179	0.0000132909
180	0.0000176384
181	0.0000132993
182	0.0000176142
183	-0.0000176093
184	-0.0000176273
185	-0.0000176373
186	0.0000000000
187	-0.0000132919
188	-0.0000133011
189	-0.0000133044
190	0.0000000000
191	0.0000132785
192	-0.0000132732
193	0.0000000000
194	-0.0000170089
195	0.0000169866
196	0.0000183094
197	0.0000000000
198	0.0000000000
199	0.0000016155
200	0.0000000000
